,illumination,date,dist_to_moon,feels_like_19-1,pressure_19-1,rain_1h_19-1,weather_id_19-1,feels_like_07,pressure_07,rain_1h_07,weather_id_07,open_d-1,high_d-1,low_d-1,close_d-1,result,daily_policy_index_d-1
4056,99.03,2017-05-10,402123.17 ,5.68,1017.0,0.0,804.0,4.83,1011,0.0,803,"7,300.90","7,359.60","7,300.90","7,342.20","7,385.20",218.08
4057,100,2017-05-11,404140.81 ,7.75,1003.0,0.0,800.0,7.16,997,0.0,800,"7,342.20","7,398.60","7,331.30","7,385.20","7,386.60",306.42
4058,99.13,2017-05-12,405267.33 ,10.64,994.0,0.0,800.0,12.1,996,0.0,803,"7,385.20","7,396.20","7,369.20","7,386.60","7,435.40",514.72
4059,86.35,2017-05-15,403054.01 ,9.37,1023.0,0.0,803.0,8.17,1025,0.0,804,"7,386.60","7,435.40","7,381.70","7,435.40","7,454.40",349.61
4060,79.15,2017-05-16,400503.04 ,13.68,1024.0,0.0,803.0,14.47,1023,0.0,803,"7,435.40","7,460.20","7,434.20","7,454.40","7,522.00",370.92
4061,70.78,2017-05-17,397149.55 ,16.13,1024.0,0.19,500.0,14.69,1019,0.0,803,"7,454.40","7,533.70","7,452.40","7,522.00","7,503.50",600.16
4062,61.48,2017-05-18,393115.85 ,12.62,1012.0,0.0,801.0,8.71,1013,0.0,800,"7,522.00","7,533.00","7,478.90","7,503.50","7,436.40",2042.45
4063,51.49,2017-05-19,388571.48 ,8.87,1011.0,0.0,800.0,6.05,1010,0.0,804,"7,503.50","7,503.70","7,389.30","7,436.40","7,470.70",558.39
4064,21.1,2017-05-22,374224.57 ,13.64,1021.0,0.0,800.0,13.11,1017,0.0,800,"7,436.40","7,480.30","7,436.40","7,470.70","7,496.30",206.37
4065,12.5,2017-05-23,370121.96 ,15.89,1015.0,0.0,800.0,11.42,1020,0.0,800,"7,470.70","7,518.10","7,470.70","7,496.30","7,485.30",470.5
4066,5.72,2017-05-24,366814.17 ,17.5,1023.0,0.0,802.0,15.31,1026,0.0,800,"7,496.30","7,521.90","7,485.30","7,485.30","7,514.90",420.1
4067,1.4,2017-05-25,364521.58 ,21.17,1025.0,0.0,800.0,18.81,1025,0.0,800,"7,485.30","7,519.60","7,475.10","7,514.90","7,517.70",244.89
4068,0,2017-05-26,363399.07 ,14.49,1022.0,0.0,800.0,16.29,1020,0.0,800,"7,514.90","7,529.70","7,497.10","7,517.70","7,547.60",241.86
4069,22.42,2017-05-30,370831.89 ,16.65,1012.0,0.0,804.0,11.61,1014,0.0,803,"7,517.70","7,554.20","7,514.40","7,547.60","7,526.50",295.71
4070,32.5,2017-05-31,375027.72 ,14.02,1017.0,0.0,801.0,14.49,1023,0.0,804,"7,547.60","7,547.70","7,497.10","7,526.50","7,520.00",398.17
4071,43.08,2017-06-01,379692.09 ,18.64,1021.0,0.0,803.0,15.41,1022,0.0,800,"7,526.50","7,586.50","7,519.70","7,520.00","7,543.80",439.99
4072,53.63,2017-06-02,384544.33 ,18.47,1018.0,0.0,800.0,16.52,1017,0.0,800,"7,520.00","7,558.60","7,518.30","7,543.80","7,547.60",567.81
4073,81.23,2017-06-05,397668.05 ,11.03,1015.0,0.0,801.0,8.38,1012,0.0,801,"7,543.80","7,599.00","7,540.00","7,547.60","7,525.80",359.95
4074,88.16,2017-06-06,400892.88 ,10.68,1001.0,0.0,800.0,1.8,989,0.0,804,"7,547.60","7,562.00","7,519.10","7,525.80","7,525.00",457.43
4075,93.62,2017-06-07,403316.05 ,3.69,1002.0,0.0,803.0,5.21,1009,0.0,803,"7,525.80","7,527.60","7,502.80","7,525.00","7,478.60",360.06
4076,97.47,2017-06-08,404862.70 ,9.12,1014.0,0.0,800.0,10.7,1011,0.0,802,"7,525.00","7,555.60","7,476.30","7,478.60","7,450.00",727.22
4077,99.58,2017-06-09,405490.66 ,13.27,1009.0,0.5,500.0,10.07,1009,0.0,803,"7,478.60","7,489.70","7,450.00","7,450.00","7,527.30",654.89
4078,95.15,2017-06-12,401840.16 ,11.6,1013.0,0.0,802.0,7.66,1016,0.0,803,"7,450.00","7,545.10","7,449.70","7,527.30","7,511.90",609.55
4079,90.18,2017-06-13,398901.42 ,13.3,1018.0,0.0,803.0,12.62,1020,0.0,800,"7,527.30","7,540.50","7,483.60","7,511.90","7,500.40",821.2
4080,83.62,2017-06-14,395240.36 ,19.46,1018.0,0.0,800.0,16.12,1019,0.0,800,"7,511.90","7,540.10","7,491.90","7,500.40","7,474.40",649.51
4081,75.64,2017-06-15,390997.38 ,18.57,1015.0,0.0,800.0,16.2,1013,0.0,800,"7,500.40","7,545.10","7,474.40","7,474.40","7,419.40",746.75
4082,66.46,2017-06-16,386355.68 ,10.88,1016.0,0.0,800.0,11.18,1023,0.0,800,"7,474.40","7,474.50","7,377.90","7,419.40","7,463.50",553.0
4083,34.87,2017-06-19,372419.97 ,26.13,1021.0,0.0,800.0,22.9,1020,0.0,800,"7,419.40","7,479.00","7,419.40","7,463.50","7,523.80",367.02
4084,24.48,2017-06-20,368659.60 ,24.37,1017.0,0.0,800.0,21.55,1018,0.0,800,"7,463.50","7,537.80","7,463.50","7,523.80","7,472.70",544.58
4085,15.13,2017-06-21,365765.77 ,20.37,1018.0,0.0,800.0,17.33,1017,0.0,801,"7,523.80","7,561.10","7,472.70","7,472.70","7,447.80",677.93
4086,7.55,2017-06-22,363934.93 ,28.05,1012.0,0.0,800.0,18.05,1011,0.0,721,"7,472.70","7,477.20","7,417.50","7,447.80","7,439.30",569.8
4087,2.37,2017-06-23,363297.50 ,17.98,1013.0,0.0,802.0,11.4,1016,0.0,803,"7,447.80","7,448.50","7,398.80","7,439.30","7,424.10",569.63
4088,4.61,2017-06-26,368631.83 ,15.26,1012.0,0.0,803.0,12.21,1015,0.0,800,"7,439.30","7,441.80","7,396.80","7,424.10","7,446.80",306.68
4089,10.82,2017-06-27,372442.39 ,15.22,1012.0,0.0,800.0,11.05,1008,0.0,804,"7,424.10","7,481.00","7,424.10","7,446.80","7,434.40",419.39
4090,18.92,2017-06-28,376905.49 ,15.83,1003.0,0.0,803.0,15.22,998,0.0,804,"7,446.80","7,451.70","7,411.40","7,434.40","7,387.80",462.26
4091,28.27,2017-06-29,381739.29 ,12.0,996.0,0.0,804.0,10.34,995,0.0,804,"7,434.40","7,445.30","7,381.40","7,387.80","7,350.30",673.8
4092,38.28,2017-06-30,386653.65 ,14.35,998.0,0.0,803.0,13.25,1002,0.0,803,"7,387.80","7,452.00","7,341.80","7,350.30","7,312.70",334.18
4093,67.81,2017-07-03,399318.73 ,18.16,1021.0,0.0,800.0,12.3,1021,0.0,803,"7,350.30","7,377.40","7,302.70","7,312.70","7,377.10",288.11
4094,76.42,2017-07-04,402204.31 ,18.15,1020.0,0.0,800.0,16.33,1021,0.0,800,"7,312.70","7,386.10","7,312.30","7,377.10","7,357.20",501.41
4095,83.98,2017-07-05,404219.48 ,18.45,1018.0,0.0,801.0,17.39,1019,0.0,800,"7,377.10","7,383.50","7,336.80","7,357.20","7,367.60",439.32
4096,90.3,2017-07-06,405307.19 ,21.69,1017.0,0.0,800.0,17.37,1016,0.0,800,"7,357.20","7,386.90","7,347.50","7,367.60","7,337.30",340.25
4097,95.17,2017-07-07,405444.15 ,26.07,1012.0,0.0,804.0,18.04,1016,0.0,802,"7,367.60","7,373.90","7,303.50","7,337.30","7,350.90",359.53
4098,99.54,2017-07-10,400339.08 ,21.3,1010.0,0.0,800.0,17.13,1008,0.0,800,"7,337.30","7,359.50","7,314.70","7,350.90","7,370.00",357.3
4099,97.27,2017-07-11,397001.90 ,17.27,1008.0,0.0,800.0,13.79,1010,0.0,800,"7,350.90","7,388.00","7,344.30","7,370.00","7,329.80",360.65
4100,93.1,2017-07-12,393029.19 ,13.0,1009.0,0.0,802.0,11.61,1010,0.0,804,"7,370.00","7,386.90","7,304.80","7,329.80","7,416.90",329.99
4101,87.11,2017-07-13,388585.57 ,15.44,1021.0,0.0,802.0,14.88,1023,0.0,800,"7,329.80","7,439.10","7,329.80","7,416.90","7,413.40",645.37
4102,79.45,2017-07-14,383872.83 ,15.21,1019.0,0.0,800.0,13.33,1018,0.0,804,"7,416.90","7,428.20","7,403.80","7,413.40","7,378.40",272.37
4103,49.22,2017-07-17,370539.48 ,22.05,1022.0,0.0,803.0,13.72,1025,0.0,800,"7,413.40","7,419.80","7,363.80","7,378.40","7,404.10",219.47
4104,38.06,2017-07-18,367207.47 ,18.81,1021.0,0.0,804.0,16.21,1019,0.0,804,"7,378.40","7,426.40","7,378.30","7,404.10","7,390.20",280.66
4105,27.24,2017-07-19,364810.00 ,16.16,1011.0,0.0,804.0,19.84,1005,0.0,804,"7,404.10","7,418.50","7,357.80","7,390.20","7,430.90",596.69
4106,17.43,2017-07-20,363508.84 ,16.97,1006.0,0.0,802.0,17.86,1005,0.5,500,"7,390.20","7,442.80","7,379.30","7,430.90","7,487.90",372.28
4107,9.3,2017-07-21,363400.15 ,12.6,1011.0,0.0,804.0,13.73,1010,0.0,804,"7,430.90","7,502.70","7,430.90","7,487.90","7,452.90",137.0
4108,0.31,2017-07-24,370035.40 ,14.06,1011.0,0.0,802.0,13.23,1011,0.0,804,"7,487.90","7,515.10","7,433.90","7,452.90","7,377.70",260.94
4109,2.99,2017-07-25,374120.36 ,14.9,1016.0,0.0,804.0,13.28,1017,0.0,804,"7,452.90","7,453.20","7,357.50","7,377.70","7,434.80",283.15
4110,8.12,2017-07-26,378761.03 ,20.29,1013.0,0.0,802.0,13.89,1009,0.0,802,"7,377.70","7,453.70","7,377.70","7,434.80","7,452.30",600.84
4111,15.18,2017-07-27,383673.17 ,15.09,1005.0,0.0,803.0,11.56,1008,0.0,802,"7,434.80","7,487.10","7,434.70","7,452.30","7,443.00",659.92
4112,23.6,2017-07-28,388568.51 ,14.43,1006.0,0.0,802.0,11.79,1009,0.0,804,"7,452.30","7,461.90","7,410.90","7,443.00","7,368.40",432.97
4113,52.32,2017-07-31,400657.09 ,13.13,1008.0,0.0,803.0,12.25,1011,0.0,802,"7,443.00","7,443.00","7,339.40","7,368.40","7,372.00",277.13
4114,61.81,2017-08-01,403207.95 ,14.55,1012.0,0.0,802.0,12.6,1015,0.0,803,"7,368.40","7,425.50","7,367.90","7,372.00","7,423.70",519.03
4115,70.78,2017-08-02,404834.44 ,14.2,1015.0,0.0,804.0,14.21,1014,0.0,804,"7,372.00","7,440.10","7,372.00","7,423.70","7,411.40",565.17
4116,78.98,2017-08-03,405490.76 ,15.5,1008.0,0.0,804.0,11.69,1006,0.0,803,"7,423.70","7,434.70","7,388.90","7,411.40","7,474.80",444.27
4117,86.17,2017-08-04,405166.35 ,12.99,1008.0,0.0,803.0,10.91,1010,0.0,803,"7,411.40","7,484.50","7,384.20","7,474.80","7,511.70",311.12
4118,99.21,2017-08-07,398671.66 ,14.29,1021.0,0.0,803.0,13.31,1018,0.0,803,"7,474.80","7,519.10","7,465.10","7,511.70","7,531.90",224.72
4119,99.99,2017-08-08,394948.56 ,16.48,1015.0,0.0,803.0,13.05,1011,0.0,803,"7,511.70","7,533.70","7,511.70","7,531.90","7,542.70",276.01
4120,98.71,2017-08-09,390676.44 ,10.48,1011.0,0.0,804.0,11.78,1013,0.0,804,"7,531.90","7,551.90","7,518.50","7,542.70","7,498.10",429.44
4121,95.33,2017-08-10,386048.34 ,10.41,1019.0,0.4,500.0,9.82,1023,0.0,801,"7,542.70","7,542.70","7,475.80","7,498.10","7,389.90",370.35
4122,89.87,2017-08-11,381288.55 ,16.52,1022.0,0.0,800.0,11.38,1020,0.0,803,"7,498.10","7,498.10","7,376.70","7,389.90","7,310.00",311.87
4123,63.17,2017-08-14,368695.50 ,15.97,1021.0,0.0,803.0,13.34,1019,0.0,804,"7,389.90","7,390.00","7,296.50","7,310.00","7,353.90",204.92
4124,52.06,2017-08-15,365855.37 ,17.61,1015.0,0.0,803.0,16.65,1014,0.46,500,"7,310.00","7,377.70","7,310.00","7,353.90","7,383.90",441.4
4125,40.68,2017-08-16,364018.53 ,17.43,1017.0,0.0,800.0,11.43,1020,0.0,800,"7,353.90","7,399.40","7,353.90","7,383.90","7,433.00",513.01
4126,29.65,2017-08-17,363304.42 ,15.05,1017.0,0.0,804.0,17.2,1010,0.15,500,"7,383.90","7,445.00","7,383.90","7,433.00","7,387.90",538.18
4127,19.59,2017-08-18,363766.76 ,14.98,1012.0,0.0,801.0,11.9,1010,0.0,801,"7,433.00","7,433.70","7,382.20","7,387.90","7,324.00",460.02
4128,1.07,2017-08-21,371678.50 ,12.69,1024.0,0.46,500.0,12.47,1021,0.5,500,"7,387.90","7,387.90","7,302.50","7,324.00","7,318.90",238.69
4129,0.01,2017-08-22,375975.35 ,17.66,1021.0,0.0,804.0,17.64,1020,0.0,804,"7,324.00","7,332.00","7,296.80","7,318.90","7,381.70",112.98
4130,1.57,2017-08-23,380712.31 ,17.93,1017.0,0.11,500.0,19.39,1012,0.0,804,"7,318.90","7,387.60","7,318.90","7,381.70","7,382.70",206.6
4131,5.47,2017-08-24,385612.84 ,14.88,1014.0,0.0,804.0,13.24,1017,0.0,802,"7,381.70","7,394.50","7,360.30","7,382.70","7,407.10",281.68
4132,11.31,2017-08-25,390401.73 ,15.21,1017.0,0.0,804.0,12.14,1018,0.0,803,"7,382.70","7,437.90","7,382.20","7,407.10","7,401.50",462.4
4133,45.56,2017-08-29,403964.47 ,21.93,1016.0,0.0,802.0,18.28,1015,0.0,803,"7,407.10","7,439.50","7,401.50","7,401.50","7,337.40",284.78
4134,55.04,2017-08-30,405217.68 ,19.42,1011.0,0.0,803.0,11.27,1012,0.0,804,"7,401.50","7,401.60","7,289.20","7,337.40","7,365.30",451.78
4135,64.32,2017-08-31,405474.68 ,12.22,1014.0,0.0,804.0,8.71,1016,0.0,800,"7,337.40","7,381.30","7,337.40","7,365.30","7,430.60",237.53
4136,73.11,2017-09-01,404731.97 ,12.38,1018.0,0.0,804.0,10.49,1021,0.0,801,"7,365.30","7,443.70","7,365.00","7,430.60","7,438.50",224.24
4137,93.81,2017-09-04,396991.43 ,10.35,1010.0,0.5,500.0,15.11,1010,0.5,500,"7,430.60","7,460.50","7,430.10","7,438.50","7,411.50",189.44
4138,97.79,2017-09-05,392923.64 ,16.18,1014.0,0.0,801.0,14.37,1014,0.0,804,"7,438.50","7,438.50","7,404.10","7,411.50","7,372.90",293.21
4139,99.8,2017-09-06,388387.78 ,16.01,1013.0,0.0,804.0,10.1,1019,0.0,803,"7,411.50","7,437.50","7,369.60","7,372.90","7,354.10",635.77
4140,99.61,2017-09-07,383605.98 ,11.16,1019.0,0.0,803.0,9.48,1016,0.0,801,"7,372.90","7,372.90","7,322.40","7,354.10","7,397.00",580.68
4141,97.06,2017-09-08,378826.63 ,13.31,1010.0,0.0,803.0,11.99,1002,0.56,500,"7,354.10","7,412.70","7,348.40","7,397.00","7,377.60",555.67
4142,76.16,2017-09-11,367055.90 ,10.32,992.0,0.21,500.0,7.64,992,0.48,500,"7,397.00","7,397.00","7,358.40","7,377.60","7,413.60",278.5
4143,65.83,2017-09-12,364738.96 ,9.34,998.0,0.0,802.0,6.96,1005,0.0,800,"7,377.60","7,434.10","7,377.60","7,413.60","7,400.70",282.63
4144,54.65,2017-09-13,363495.14 ,9.24,1004.0,0.31,500.0,4.77,999,0.0,800,"7,413.60","7,435.80","7,387.00","7,400.70","7,379.70",344.97
4145,43.2,2017-09-14,363398.55 ,8.9,1001.0,0.0,802.0,3.97,1004,0.0,804,"7,400.70","7,401.30","7,336.20","7,379.70","7,295.40",548.3
4146,32.11,2017-09-15,364455.99 ,8.97,1013.0,0.0,802.0,5.69,1013,0.0,802,"7,379.70","7,390.70","7,287.70","7,295.40","7,215.50",595.19
4147,6.59,2017-09-18,373627.49 ,11.06,1015.0,0.0,804.0,9.37,1017,0.0,803,"7,295.40","7,295.40","7,196.60","7,215.50","7,253.30",342.43
4148,2.16,2017-09-19,378090.83 ,11.2,1018.0,0.32,500.0,7.11,1021,0.0,803,"7,215.50","7,257.50","7,215.50","7,253.30","7,275.30",214.41
4149,0.14,2017-09-20,382860.49 ,10.43,1022.0,0.0,802.0,9.5,1020,0.0,802,"7,253.30","7,285.70","7,243.60","7,275.30","7,272.00",403.04
4150,0.5,2017-09-21,387673.39 ,11.67,1017.0,0.0,803.0,12.67,1015,0.0,804,"7,275.30","7,289.90","7,249.60","7,272.00","7,263.90",546.86
4151,3.07,2017-09-22,392275.34 ,12.66,1017.0,0.0,803.0,4.39,1021,0.0,802,"7,272.00","7,289.20","7,260.10","7,263.90","7,310.60",179.97
4152,21.04,2017-09-25,402706.12 ,14.38,1019.0,0.0,804.0,13.59,1019,1.36,501,"7,263.90","7,320.30","7,242.20","7,310.60","7,301.30",363.1
4153,29.36,2017-09-26,404551.97 ,14.24,1021.0,0.0,802.0,14.15,1022,0.0,721,"7,310.60","7,312.50","7,272.50","7,301.30","7,285.70",274.16
4154,38.33,2017-09-27,405431.76 ,13.87,1022.0,0.0,721.0,11.76,1021,0.0,741,"7,301.30","7,311.80","7,273.30","7,285.70","7,313.50",381.57
4155,47.68,2017-09-28,405311.59 ,14.62,1018.0,0.37,500.0,14.1,1017,0.3,500,"7,285.70","7,327.50","7,285.70","7,313.50","7,322.80",726.58
4156,57.14,2017-09-29,404192.08 ,12.36,1020.0,0.0,804.0,17.41,1015,0.0,300,"7,313.50","7,323.30","7,289.80","7,322.80","7,372.80",350.86
4157,83.36,2017-10-02,395398.71 ,13.49,1010.0,0.0,804.0,8.77,1012,0.0,803,"7,322.80","7,382.70","7,321.60","7,372.80","7,438.80",281.89
4158,90.28,2017-10-03,391054.46 ,8.89,1015.0,0.0,803.0,6.16,1021,0.0,800,"7,372.80","7,438.80","7,372.70","7,438.80","7,468.10",479.54
4159,95.62,2017-10-04,386315.89 ,10.21,1025.0,0.0,802.0,5.59,1024,0.0,803,"7,438.80","7,469.80","7,426.70","7,468.10","7,467.60",433.19
4160,98.98,2017-10-05,381430.17 ,8.75,1019.0,0.0,803.0,9.88,1012,0.0,803,"7,468.10","7,476.30","7,456.60","7,467.60","7,508.00",433.13
4161,99.99,2017-10-06,376667.52 ,7.46,1021.0,0.0,800.0,4.4,1025,0.0,800,"7,467.60","7,508.00","7,464.40","7,508.00","7,522.90",683.51
4162,87.55,2017-10-09,365753.61 ,12.6,1021.0,0.0,802.0,10.12,1020,0.0,804,"7,508.00","7,527.70","7,508.00","7,522.90","7,507.90",379.3
4163,78.85,2017-10-10,363956.08 ,10.75,1017.0,0.0,803.0,9.18,1015,0.0,803,"7,522.90","7,523.70","7,493.70","7,507.90","7,538.30",253.04
4164,68.63,2017-10-11,363299.46 ,11.8,1014.0,0.0,804.0,8.95,1012,0.0,803,"7,507.90","7,543.90","7,504.60","7,538.30","7,533.80",560.69
4165,57.52,2017-10-12,363814.45 ,11.14,1009.0,0.0,804.0,7.3,1019,0.0,802,"7,538.30","7,550.20","7,519.60","7,533.80","7,556.20",486.57
4166,46.15,2017-10-13,365461.04 ,10.0,1022.0,0.0,802.0,13.92,1021,0.0,804,"7,533.80","7,565.10","7,526.30","7,556.20","7,535.40",454.68
4167,16.12,2017-10-16,375852.85 ,14.27,1017.0,0.0,801.0,15.75,1016,0.0,803,"7,556.20","7,556.20","7,521.10","7,535.40","7,527.00",265.54
4168,9.01,2017-10-17,380452.56 ,8.25,1017.0,0.0,803.0,6.91,1020,0.0,801,"7,535.40","7,557.00","7,526.70","7,527.00","7,516.20",339.6
4169,3.89,2017-10-18,385213.43 ,9.56,1017.0,0.33,500.0,8.29,1012,0.61,500,"7,527.00","7,550.40","7,506.30","7,516.20","7,542.90",487.85
4170,0.88,2017-10-19,389886.74 ,14.56,1011.0,0.0,721.0,14.2,1006,0.0,721,"7,516.20","7,555.20","7,516.20","7,542.90","7,523.00",363.88
4171,0.01,2017-10-20,394242.19 ,13.72,1001.0,0.0,721.0,5.7,1001,0.1,500,"7,542.90","7,542.90","7,485.40","7,523.00","7,523.20",429.12
4172,9.04,2017-10-23,403576.04 ,6.89,1017.0,0.0,801.0,8.68,1018,0.0,802,"7,523.00","7,560.00","7,517.10","7,523.20","7,524.50",183.79
4173,15.25,2017-10-24,405018.98 ,14.42,1017.0,0.0,804.0,13.83,1018,0.0,803,"7,523.20","7,542.00","7,511.80","7,524.50","7,526.50",534.43
4174,22.66,2017-10-25,405504.61 ,12.45,1018.0,0.0,803.0,11.33,1018,0.0,804,"7,524.50","7,535.20","7,508.50","7,526.50","7,447.20",469.88
4175,31.01,2017-10-26,405007.54 ,10.57,1023.0,0.0,802.0,9.89,1024,0.0,721,"7,526.50","7,528.50","7,437.40","7,447.20","7,486.50",406.51
4176,68.74,2017-10-30,393873.52 ,5.15,1027.0,0.0,801.0,-0.35,1031,0.0,801,"7,486.50","7,520.80","7,485.20","7,505.00","7,487.80",185.81
4177,77.8,2017-10-31,389336.33 ,3.83,1030.0,0.0,801.0,3.88,1027,0.0,804,"7,505.00","7,507.00","7,478.40","7,487.80","7,493.10",308.52
4178,85.95,2017-11-01,384475.99 ,8.37,1024.0,0.0,803.0,7.6,1021,0.0,804,"7,487.80","7,516.90","7,484.00","7,493.10","7,488.00",429.71
4179,92.68,2017-11-02,379555.95 ,8.15,1016.0,0.0,804.0,0.66,1015,0.0,804,"7,493.10","7,532.40","7,488.00","7,488.00","7,555.30",259.84
4180,97.47,2017-11-03,374861.02 ,9.39,1017.0,0.0,803.0,5.42,1015,0.0,721,"7,488.00","7,562.30","7,478.90","7,555.30","7,560.40",531.47
4181,96.1,2017-11-06,364819.65 ,2.68,1020.0,0.0,800.0,-3.4,1026,0.0,721,"7,555.30","7,581.00","7,541.90","7,560.40","7,562.30",291.26
4182,90.11,2017-11-07,363509.20 ,3.18,1024.0,0.0,801.0,5.8,1019,0.0,803,"7,560.40","7,572.90","7,544.20","7,562.30","7,513.10",16.37
4183,81.87,2017-11-08,363398.46 ,5.62,1015.0,0.51,501.0,2.04,1020,0.12,500,"7,562.30","7,582.90","7,507.80","7,513.10","7,529.70",534.6
4184,71.99,2017-11-09,364481.27 ,3.23,1025.0,0.0,803.0,0.66,1023,0.0,804,"7,513.10","7,534.50","7,504.80","7,529.70","7,484.10",305.15
4185,61.15,2017-11-10,366675.97 ,8.99,1023.0,0.0,803.0,4.65,1017,0.0,802,"7,529.70","7,532.20","7,476.90","7,484.10","7,433.00",358.87
4186,28.94,2017-11-13,378200.42 ,-1.47,1017.0,0.0,802.0,-3.34,1025,0.0,800,"7,484.10","7,500.30","7,421.70","7,433.00","7,415.20",185.76
4187,19.93,2017-11-14,382915.78 ,1.7,1027.0,0.0,804.0,3.35,1023,0.54,500,"7,433.00","7,469.30","7,403.00","7,415.20","7,414.40",596.37
4188,12.38,2017-11-15,387646.91 ,7.35,1024.0,0.5,500.0,8.29,1024,0.0,804,"7,415.20","7,436.60","7,396.90","7,414.40","7,372.60",751.12
4189,6.51,2017-11-16,392156.59 ,8.46,1024.0,0.0,721.0,8.16,1022,0.0,701,"7,414.40","7,415.10","7,357.10","7,372.60","7,386.90",415.46
4190,2.48,2017-11-17,396236.39 ,6.51,1025.0,0.5,500.0,-2.21,1030,0.0,802,"7,372.60","7,393.30","7,368.10","7,386.90","7,380.70",416.29
4191,1.77,2017-11-20,404355.95 ,0.84,1024.0,0.0,802.0,5.32,1017,0.5,500,"7,386.90","7,406.50","7,356.20","7,380.70","7,389.50",361.72
4192,5.14,2017-11-21,405355.14 ,7.62,1013.0,0.0,804.0,7.21,1012,0.0,804,"7,380.70","7,397.40","7,350.40","7,389.50","7,411.30",496.5
4193,10.09,2017-11-22,405412.44 ,8.25,1007.0,0.0,803.0,8.83,1002,0.0,803,"7,389.50","7,422.20","7,367.90","7,411.30","7,419.00",823.34
4194,16.46,2017-11-23,404516.59 ,6.72,992.0,0.0,803.0,6.65,991,0.0,803,"7,411.30","7,460.90","7,410.40","7,419.00","7,417.20",846.25
4195,24.04,2017-11-24,402684.73 ,4.23,1006.0,0.0,802.0,2.56,1009,0.0,803,"7,419.00","7,422.70","7,373.30","7,417.20","7,409.60",773.23
4196,51.84,2017-11-27,392277.66 ,1.42,1025.0,0.0,801.0,3.26,1014,0.21,500,"7,417.20","7,425.20","7,389.50","7,409.60","7,383.90",378.56
4197,61.9,2017-11-28,387626.77 ,1.61,1010.0,0.0,803.0,-0.66,1008,0.0,802,"7,409.60","7,438.40","7,383.90","7,383.90","7,460.70",254.62
4198,71.8,2017-11-29,382731.92 ,-0.05,1008.0,0.0,802.0,-3.69,1009,0.0,803,"7,383.90","7,469.60","7,374.00","7,460.70","7,393.60",477.12
4199,81.05,2017-11-30,377861.93 ,0.54,1012.0,0.5,500.0,-5.65,1012,0.0,800,"7,460.70","7,460.70","7,386.70","7,393.60","7,326.70",694.44
4200,89.08,2017-12-01,373304.91 ,-4.92,1011.0,0.0,804.0,-2.69,1017,0.5,500,"7,393.60","7,416.30","7,326.70","7,326.70","7,300.50",278.86
4201,99.94,2017-12-04,364185.80 ,5.5,1028.0,0.0,804.0,1.07,1031,0.0,802,"7,326.70","7,355.40","7,288.70","7,300.50","7,339.00",279.0
4202,97.79,2017-12-05,363321.69 ,4.81,1035.0,0.0,804.0,3.54,1036,0.0,804,"7,300.50","7,369.70","7,300.50","7,339.00","7,327.50",581.49
4203,92.77,2017-12-06,363696.34 ,3.4,1034.0,0.0,804.0,5.16,1030,0.0,804,"7,339.00","7,373.90","7,326.60","7,327.50","7,348.00",278.58
4204,85.33,2017-12-07,365275.96 ,3.32,1023.0,0.0,804.0,4.34,1009,0.0,804,"7,327.50","7,369.70","7,289.40","7,348.00","7,320.80",430.02
4205,76.1,2017-12-08,367946.73 ,-0.83,1011.0,0.0,801.0,-3.7,1013,0.0,801,"7,348.00","7,371.70","7,314.60","7,320.80","7,394.00",307.77
4206,44.32,2017-12-11,380449.85 ,-3.52,980.0,0.0,804.0,-4.03,979,0.84,500,"7,320.80","7,412.20","7,314.20","7,394.00","7,453.50",365.74
4207,34.19,2017-12-12,385259.03 ,-4.37,992.0,0.0,801.0,-6.54,1006,0.0,721,"7,394.00","7,458.40","7,393.60","7,453.50","7,500.40",485.87
4208,24.96,2017-12-13,389950.73 ,-1.52,1009.0,0.0,804.0,2.12,1001,0.0,803,"7,453.50","7,501.50","7,448.30","7,500.40","7,496.50",403.86
4209,16.9,2017-12-14,394294.62 ,-2.74,991.0,0.0,803.0,-3.6,993,0.0,803,"7,500.40","7,510.80","7,492.60","7,496.50","7,448.10",399.11
4210,10.25,2017-12-15,398098.78 ,-2.88,988.0,0.0,803.0,-1.4,992,0.23,500,"7,496.50","7,496.70","7,448.10","7,448.10","7,490.60",483.62
4211,0.15,2017-12-18,404973.24 ,2.62,1019.0,0.0,804.0,-0.89,1026,0.0,803,"7,448.10","7,490.60","7,433.80","7,490.60","7,537.00",151.59
4212,0.31,2017-12-19,405502.41 ,-0.4,1033.0,0.0,801.0,-3.37,1035,0.0,721,"7,490.60","7,544.30","7,490.60","7,537.00","7,544.10",257.27
4213,2.25,2017-12-20,405100.17 ,2.28,1035.0,0.0,804.0,4.61,1034,1.5,311,"7,537.00","7,563.50","7,534.10","7,544.10","7,525.20",438.56
4214,5.9,2017-12-21,403774.61 ,7.86,1035.0,0.0,804.0,8.46,1035,0.0,300,"7,544.10","7,550.60","7,511.50","7,525.20","7,604.00",492.49
4215,11.15,2017-12-22,401560.42 ,7.03,1035.0,0.0,804.0,7.27,1034,0.19,310,"7,525.20","7,609.70","7,517.90","7,604.00","7,592.70",305.08
4216,55.32,2017-12-27,380879.43 ,3.03,987.0,2.14,500.0,-5.23,979,0.0,804,"7,604.00","7,614.40","7,585.50","7,592.70","7,620.70",230.53
