,illumination,date,dist_to_moon,feels_like_19-1,pressure_19-1,rain_1h_19-1,weather_id_19-1,feels_like_07,pressure_07,rain_1h_07,weather_id_07,open_d-1,high_d-1,low_d-1,close_d-1,result
7661,17.4,2013-10-01,400912.00 ,11.01,1007.0,0.0,800.0,9.79,1009,0.0,800,"6,512.70","6,512.70","6,438.70","6,462.20","6,460.00"
7662,10.57,2013-10-02,397611.72 ,11.75,1010.0,0.0,803.0,10.19,1010,0.0,803,"6,462.20","6,466.30","6,424.40","6,460.00","6,437.50"
7663,5.17,2013-10-03,393623.54 ,15.53,1012.0,0.0,800.0,12.84,1010,0.0,800,"6,460.00","6,460.00","6,386.20","6,437.50","6,449.00"
7664,1.55,2013-10-04,389129.12 ,17.19,1007.0,0.0,801.0,16.18,1006,0.0,802,"6,437.50","6,472.40","6,436.20","6,449.00","6,453.90"
7665,4.1,2013-10-07,374941.60 ,12.38,1026.0,0.0,800.0,8.57,1026,0.0,701,"6,449.00","6,473.60","6,429.00","6,453.90","6,437.30"
7666,4.1,2013-10-07,374941.60 ,15.2,1024.0,0.0,802.0,8.57,1026,0.0,741,"6,449.00","6,473.60","6,429.00","6,453.90","6,437.30"
7667,9.74,2013-10-08,370837.83 ,15.2,1024.0,0.0,802.0,12.29,1025,0.0,801,"6,453.90","6,453.90","6,391.50","6,437.30","6,365.80"
7668,17.51,2013-10-09,367457.12 ,14.68,1025.0,0.0,803.0,11.33,1022,0.0,803,"6,437.30","6,437.70","6,365.00","6,365.80","6,337.90"
7669,27.02,2013-10-10,364996.17 ,4.9,1017.0,0.0,801.0,0.36,1018,0.0,800,"6,365.80","6,372.60","6,316.90","6,337.90","6,430.50"
7670,37.74,2013-10-11,363598.12 ,2.95,1020.0,0.0,802.0,5.5,1018,0.0,801,"6,337.90","6,446.20","6,337.90","6,430.50","6,487.20"
7671,71.22,2013-10-14,366246.25 ,5.09,1008.0,0.0,800.0,4.73,1007,0.0,803,"6,430.50","6,489.20","6,430.50","6,487.20","6,507.70"
7672,80.86,2013-10-15,369229.85 ,5.74,1006.0,0.0,803.0,3.39,1008,0.0,803,"6,487.20","6,507.80","6,464.40","6,507.70","6,549.10"
7673,88.86,2013-10-16,373020.04 ,8.46,1011.0,0.0,802.0,4.7,1011,0.0,701,"6,507.70","6,569.30","6,507.70","6,549.10","6,571.60"
7674,94.85,2013-10-17,377397.73 ,9.71,1007.0,0.0,801.0,8.29,1011,0.0,801,"6,549.10","6,584.40","6,504.30","6,571.60","6,576.20"
7675,98.58,2013-10-18,382115.30 ,11.55,1014.0,0.0,800.0,9.56,1015,0.0,741,"6,571.60","6,576.20","6,529.20","6,576.20","6,622.60"
7676,96.2,2013-10-21,395769.97 ,10.11,1006.0,0.0,800.0,12.89,1006,0.0,801,"6,576.20","6,622.70","6,576.20","6,622.60","6,654.20"
7677,91.47,2013-10-22,399400.69 ,14.06,1005.0,0.0,800.0,13.0,998,0.0,801,"6,622.60","6,654.20","6,617.80","6,654.20","6,695.70"
7678,85.22,2013-10-23,402277.51 ,11.89,995.0,0.0,801.0,8.78,993,0.0,802,"6,654.20","6,719.30","6,653.70","6,695.70","6,674.50"
7679,77.77,2013-10-24,404284.12 ,6.71,1008.0,0.0,800.0,5.09,1015,0.0,801,"6,695.70","6,695.90","6,655.20","6,674.50","6,713.20"
7680,69.4,2013-10-25,405342.82 ,9.61,1013.0,0.0,803.0,12.66,1003,0.0,300,"6,674.50","6,719.30","6,674.20","6,713.20","6,721.30"
7681,41.54,2013-10-28,402580.43 ,8.19,997.0,0.0,800.0,-1.97,984,0.0,802,"6,713.20","6,729.70","6,700.40","6,721.30","6,725.80"
7682,32.22,2013-10-29,399771.52 ,5.26,1000.0,0.0,801.0,3.24,1008,0.0,800,"6,721.30","6,739.70","6,704.20","6,725.80","6,774.70"
7683,23.37,2013-10-30,396162.98 ,3.46,1015.0,0.0,800.0,-0.65,1019,0.0,800,"6,725.80","6,777.20","6,718.90","6,774.70","6,777.70"
7684,15.35,2013-10-31,391909.73 ,8.03,1020.0,0.0,801.0,9.94,1017,0.0,803,"6,774.70","6,819.90","6,763.70","6,777.70","6,731.40"
7685,8.58,2013-11-01,387213.78 ,8.92,1015.0,0.0,800.0,8.39,1012,0.0,801,"6,777.70","6,778.30","6,719.50","6,731.40","6,734.70"
7686,0.15,2013-11-04,373018.82 ,5.0,998.0,0.0,800.0,1.62,987,0.25,500,"6,731.40","6,760.90","6,715.30","6,734.70","6,763.60"
7687,2.42,2013-11-05,369160.93 ,1.13,998.0,0.0,800.0,5.05,992,0.0,802,"6,734.70","6,780.10","6,734.60","6,763.60","6,746.80"
7688,7.36,2013-11-06,366151.07 ,3.93,996.0,0.0,800.0,6.53,1000,0.25,500,"6,763.60","6,773.90","6,708.50","6,746.80","6,741.70"
7689,14.68,2013-11-07,364167.89 ,8.6,999.0,0.0,803.0,5.27,1006,0.0,801,"6,746.80","6,768.20","6,735.60","6,741.70","6,697.20"
7690,23.92,2013-11-08,363324.50 ,5.41,1008.0,0.0,800.0,3.76,1007,0.0,800,"6,741.70","6,779.20","6,680.00","6,697.20","6,708.40"
7691,56.94,2013-11-11,367682.71 ,1.37,1024.0,0.0,800.0,4.0,1023,0.49,520,"6,697.20","6,713.90","6,643.90","6,708.40","6,728.40"
7692,67.68,2013-11-12,371106.05 ,9.49,1022.0,0.19,300.0,6.99,1023,0.58,300,"6,708.40","6,744.80","6,702.00","6,728.40","6,726.80"
7693,77.4,2013-11-13,375211.61 ,5.26,1031.0,0.0,802.0,-2.61,1034,0.0,800,"6,728.40","6,728.40","6,693.30","6,726.80","6,630.00"
7694,85.7,2013-11-14,379761.80 ,2.99,1029.0,0.0,801.0,1.67,1020,0.0,800,"6,726.80","6,726.80","6,614.00","6,630.00","6,666.10"
7695,92.26,2013-11-15,384505.09 ,1.37,1027.0,0.0,800.0,-0.86,1032,0.0,800,"6,630.00","6,696.20","6,630.00","6,666.10","6,693.40"
7696,99.94,2013-11-18,397507.09 ,7.07,1020.0,0.0,701.0,6.17,1011,0.0,300,"6,666.10","6,703.10","6,665.50","6,693.40","6,723.50"
7697,99.94,2013-11-18,397507.09 ,3.65,1008.0,0.0,803.0,6.17,1011,0.0,701,"6,666.10","6,703.10","6,665.50","6,693.40","6,723.50"
7698,98.49,2013-11-19,400764.96 ,3.65,1008.0,0.0,803.0,-2.99,1012,0.0,801,"6,693.40","6,732.10","6,671.60","6,723.50","6,698.00"
7699,95.21,2013-11-20,403238.29 ,-3.19,1018.0,0.0,801.0,-4.09,1008,0.17,500,"6,723.50","6,723.50","6,677.90","6,698.00","6,681.10"
7700,90.32,2013-11-21,404833.36 ,-2.28,996.0,0.0,803.0,-0.79,999,0.0,803,"6,698.00","6,711.40","6,661.70","6,681.10","6,681.30"
7701,84.01,2013-11-22,405489.16 ,0.64,1011.0,0.0,801.0,-0.54,1016,0.0,801,"6,681.10","6,697.70","6,643.50","6,681.30","6,674.30"
7702,58.97,2013-11-25,401665.50 ,1.48,1033.0,0.0,803.0,0.42,1036,0.0,802,"6,681.30","6,711.00","6,661.00","6,674.30","6,694.60"
7703,49.38,2013-11-26,398572.53 ,0.88,1039.0,0.0,803.0,-2.0,1039,0.0,803,"6,674.30","6,709.10","6,674.30","6,694.60","6,636.20"
7704,39.61,2013-11-27,394725.68 ,2.0,1037.0,0.0,803.0,3.13,1033,0.0,300,"6,694.60","6,697.00","6,636.20","6,636.20","6,649.50"
7705,29.98,2013-11-28,390289.26 ,6.24,1034.0,0.0,803.0,6.5,1034,0.0,721,"6,636.20","6,664.10","6,635.70","6,649.50","6,654.50"
7706,20.88,2013-11-29,385476.85 ,5.92,1035.0,0.0,803.0,2.81,1028,0.0,802,"6,649.50","6,679.50","6,642.60","6,654.50","6,650.60"
7707,1.85,2013-12-02,371454.10 ,3.27,1034.0,0.0,803.0,4.38,1035,0.0,803,"6,654.50","6,681.60","6,648.50","6,650.60","6,595.30"
7708,0.03,2013-12-03,367854.93 ,2.89,1032.0,0.0,803.0,2.52,1030,0.0,803,"6,650.60","6,657.40","6,595.20","6,595.30","6,532.40"
7709,1.1,2013-12-04,365203.33 ,-0.41,1028.0,0.0,803.0,1.12,1025,0.0,803,"6,595.30","6,595.50","6,531.30","6,532.40","6,510.00"
7710,5.08,2013-12-05,363664.45 ,-0.64,1031.0,0.0,800.0,-2.76,1024,0.0,803,"6,532.40","6,544.70","6,479.70","6,510.00","6,498.30"
7711,11.68,2013-12-06,363328.43 ,-1.08,1020.0,0.0,800.0,-2.4,1025,0.0,802,"6,510.00","6,518.90","6,487.20","6,498.30","6,552.00"
7712,41.41,2013-12-09,369246.34 ,3.5,1024.0,0.0,800.0,1.59,1027,0.0,801,"6,498.30","6,555.70","6,496.30","6,552.00","6,559.50"
7713,52.44,2013-12-10,373073.53 ,3.72,1029.0,0.0,800.0,-1.33,1029,0.0,701,"6,552.00","6,568.40","6,534.70","6,559.50","6,523.30"
7714,52.44,2013-12-10,373073.53 ,3.33,1030.0,0.0,802.0,-1.33,1029,0.0,741,"6,552.00","6,568.40","6,534.70","6,559.50","6,523.30"
7715,63.08,2013-12-11,377468.19 ,3.33,1030.0,0.0,802.0,-1.71,1029,0.0,741,"6,559.50","6,571.90","6,519.00","6,523.30","6,507.70"
7716,72.88,2013-12-12,382172.41 ,0.68,1025.0,0.0,800.0,-2.25,1024,0.0,701,"6,523.30","6,555.60","6,507.70","6,507.70","6,445.30"
7717,81.5,2013-12-13,386927.36 ,5.46,1024.0,0.0,800.0,7.44,1020,0.28,520,"6,507.70","6,507.70","6,436.00","6,445.30","6,440.00"
7718,97.89,2013-12-16,399223.88 ,6.54,1018.0,0.5,500.0,5.16,1015,0.0,803,"6,445.30","6,462.80","6,433.50","6,440.00","6,522.20"
7719,99.76,2013-12-17,402079.07 ,7.42,1017.0,0.66,500.0,1.44,1022,0.0,801,"6,440.00","6,531.20","6,422.20","6,522.20","6,486.20"
7720,99.78,2013-12-18,404112.60 ,3.73,1018.0,0.32,500.0,1.88,1013,0.0,804,"6,522.20","6,522.20","6,482.60","6,486.20","6,492.10"
7721,98,2013-12-19,405255.98 ,2.82,998.0,0.0,803.0,0.82,999,0.0,802,"6,486.20","6,524.50","6,486.20","6,492.10","6,584.70"
7722,94.5,2013-12-20,405469.30 ,-2.37,1005.0,0.47,200.0,-1.26,1017,0.0,800,"6,492.10","6,584.70","6,492.10","6,584.70","6,606.60"
7723,75.23,2013-12-23,400528.28 ,0.07,1010.0,0.0,801.0,3.05,1007,0.0,802,"6,584.70","6,616.80","6,576.80","6,606.60","6,678.60"
7726,9.63,2013-12-30,370112.28 ,0.38,1018.0,0.0,803.0,3.62,1008,0.13,500,"6,694.20","6,754.10","6,694.20","6,750.90","6,731.30"
7729,3.04,2014-01-03,363519.07 ,4.11,997.0,0.5,500.0,3.71,991,0.55,520,"6,749.10","6,759.40","6,707.50","6,717.90","6,730.70"
7730,25.86,2014-01-06,370777.34 ,2.28,996.0,0.0,300.0,4.03,992,0.0,801,"6,717.90","6,747.30","6,699.30","6,730.70","6,730.70"
7731,36.2,2014-01-07,374945.52 ,4.32,995.0,0.0,802.0,2.1,1000,0.0,803,"6,730.70","6,752.00","6,714.60","6,730.70","6,755.50"
7732,46.85,2014-01-08,379582.44 ,5.22,1005.0,0.0,801.0,4.02,1012,0.0,800,"6,730.70","6,768.90","6,718.10","6,755.50","6,721.80"
7733,57.31,2014-01-09,384411.57 ,5.84,1008.0,0.0,801.0,2.67,999,0.0,803,"6,755.50","6,755.50","6,713.40","6,721.80","6,691.30"
7734,67.18,2014-01-10,389165.40 ,-0.99,1009.0,0.0,800.0,-1.66,1013,0.0,800,"6,721.80","6,746.40","6,679.30","6,691.30","6,739.90"
7735,90.33,2014-01-13,400768.22 ,3.61,1008.0,0.0,300.0,2.15,1007,0.0,800,"6,691.30","6,769.90","6,691.30","6,739.90","6,757.20"
7736,95.21,2014-01-14,403221.89 ,2.68,1000.0,0.0,803.0,-2.8,1001,0.0,801,"6,739.90","6,765.60","6,731.00","6,757.20","6,766.90"
7737,98.43,2014-01-15,404807.76 ,0.92,1007.0,0.0,800.0,6.51,998,0.0,803,"6,757.20","6,772.60","6,694.10","6,766.90","6,819.90"
7738,99.9,2014-01-16,405481.14 ,6.5,994.0,0.0,803.0,4.02,991,0.0,803,"6,766.90","6,825.20","6,766.90","6,819.90","6,815.40"
7739,99.6,2014-01-17,405224.51 ,4.65,987.0,0.3,520.0,1.79,987,0.3,520,"6,819.90","6,831.70","6,811.20","6,815.40","6,829.30"
7740,88.26,2014-01-20,399077.84 ,0.08,999.0,0.0,803.0,-2.5,1004,0.0,800,"6,815.40","6,840.50","6,800.00","6,829.30","6,836.70"
7741,81.33,2014-01-21,395449.71 ,2.8,1010.0,0.0,800.0,0.14,1010,0.0,741,"6,829.30","6,837.50","6,810.60","6,836.70","6,834.30"
7742,73.07,2014-01-22,391229.06 ,1.22,1007.0,0.0,801.0,3.42,1003,0.0,300,"6,836.70","6,867.40","6,822.30","6,834.30","6,826.30"
7743,63.72,2014-01-23,386597.40 ,4.21,1008.0,0.0,803.0,-1.61,1012,0.0,802,"6,834.30","6,864.90","6,821.80","6,826.30","6,773.30"
7744,53.55,2014-01-24,381777.64 ,-1.24,1013.0,0.0,800.0,0.37,1013,0.0,800,"6,826.30","6,837.20","6,760.60","6,773.30","6,663.70"
7745,22.18,2014-01-27,368816.04 ,-2.0,991.0,0.0,800.0,-3.13,989,0.0,802,"6,773.30","6,784.40","6,654.90","6,663.70","6,550.70"
7746,13.25,2014-01-28,365875.85 ,1.07,987.0,0.0,801.0,0.41,984,0.0,801,"6,663.70","6,665.40","6,539.30","6,550.70","6,572.30"
7747,6.19,2014-01-29,363992.79 ,1.44,986.0,0.3,520.0,0.08,992,0.47,500,"6,550.70","6,590.70","6,550.70","6,572.30","6,544.30"
7748,1.63,2014-01-30,363299.54 ,-2.02,998.0,0.54,500.0,-0.24,1001,0.16,301,"6,572.30","6,645.20","6,482.70","6,544.30","6,538.50"
7749,0,2014-01-31,363849.54 ,1.72,1003.0,0.0,801.0,0.46,1003,0.0,802,"6,544.30","6,573.90","6,503.30","6,538.50","6,510.40"
7750,12.36,2014-02-03,372232.87 ,2.2,1011.0,0.0,800.0,1.2,1007,0.0,801,"6,538.50","6,548.50","6,421.30","6,510.40","6,465.70"
7751,20.78,2014-02-04,376659.12 ,-0.76,999.0,0.0,800.0,0.51,999,0.0,801,"6,510.40","6,538.30","6,460.00","6,465.70","6,449.30"
7752,30.32,2014-02-05,381467.87 ,1.4,995.0,0.0,803.0,-0.09,981,0.9,521,"6,465.70","6,478.20","6,416.70","6,449.30","6,457.90"
7753,40.4,2014-02-06,386371.05 ,1.81,985.0,0.0,803.0,1.06,995,0.0,800,"6,449.30","6,483.70","6,423.80","6,457.90","6,558.30"
7754,50.57,2014-02-07,391095.40 ,5.44,982.0,1.59,500.0,-2.7,983,0.81,310,"6,457.90","6,566.00","6,457.90","6,558.30","6,571.70"
7755,78.06,2014-02-10,402026.78 ,-2.1,990.0,0.0,800.0,-0.3,989,0.0,802,"6,558.30","6,596.30","6,540.80","6,571.70","6,591.60"
7756,85.36,2014-02-11,404100.93 ,-0.2,997.0,0.0,802.0,-0.21,995,0.0,800,"6,571.70","6,597.00","6,565.30","6,591.60","6,672.70"
7757,91.38,2014-02-12,405256.74 ,-0.91,998.0,0.0,802.0,-1.13,1000,0.0,800,"6,591.60","6,672.70","6,591.60","6,672.70","6,675.00"
7758,95.92,2014-02-13,405468.34 ,-0.08,987.0,0.0,802.0,-0.04,989,0.0,803,"6,672.70","6,708.20","6,669.10","6,675.00","6,659.40"
7759,98.83,2014-02-14,404738.25 ,-2.18,997.0,0.0,801.0,0.89,999,0.0,801,"6,675.00","6,675.20","6,608.10","6,659.40","6,663.60"
7760,96.74,2014-02-17,397325.57 ,2.61,1007.0,0.0,800.0,2.97,1007,0.0,800,"6,659.40","6,672.20","6,646.50","6,663.60","6,736.00"
7761,92.34,2014-02-18,393407.86 ,4.91,1009.0,0.0,800.0,4.53,1008,0.0,801,"6,663.60","6,745.60","6,661.50","6,736.00","6,796.40"
7762,86.17,2014-02-19,389002.33 ,4.09,1008.0,0.0,802.0,1.26,1011,0.0,803,"6,736.00","6,802.90","6,716.60","6,796.40","6,796.70"
7763,78.4,2014-02-20,384306.86 ,5.1,1012.0,0.0,803.0,5.95,1001,0.0,803,"6,796.40","6,810.50","6,759.90","6,796.70","6,813.00"
7764,69.25,2014-02-21,379551.94 ,2.69,1000.0,0.0,802.0,-1.29,1003,0.0,800,"6,796.70","6,813.00","6,732.00","6,813.00","6,838.10"
7765,37.06,2014-02-24,367473.35 ,5.82,1009.0,0.0,801.0,4.42,1004,0.0,800,"6,813.00","6,859.90","6,813.00","6,838.10","6,865.90"
7766,26.36,2014-02-25,364983.03 ,8.17,1003.0,0.0,804.0,3.86,997,0.0,802,"6,838.10","6,865.90","6,797.80","6,865.90","6,830.50"
7767,16.71,2014-02-26,363577.80 ,3.08,1002.0,0.0,801.0,0.22,1010,0.0,800,"6,862.70","6,866.40","6,790.90","6,830.50","6,799.20"
7768,8.77,2014-02-27,363360.23 ,2.31,1015.0,0.0,800.0,0.85,1003,1.06,500,"6,830.50","6,834.10","6,785.30","6,799.20","6,810.30"
7769,3.16,2014-02-28,364357.43 ,1.35,1007.0,0.0,801.0,-0.73,994,0.82,500,"6,799.20","6,819.20","6,733.50","6,810.30","6,809.70"
7770,3.29,2014-03-03,373726.05 ,1.8,986.0,0.66,310.0,0.52,983,0.0,800,"6,810.30","6,833.80","6,785.50","6,809.70","6,708.40"
7771,8.58,2014-03-04,378324.82 ,2.1,990.0,0.0,800.0,-3.79,1001,0.0,800,"6,809.70","6,809.70","6,671.90","6,708.40","6,823.80"
7772,15.75,2014-03-05,383219.76 ,5.09,1007.0,0.0,802.0,-2.17,1018,0.0,800,"6,708.40","6,827.20","6,708.40","6,823.80","6,775.40"
7773,24.26,2014-03-06,388122.67 ,5.63,1024.0,0.0,800.0,3.48,1025,0.0,800,"6,823.80","6,824.20","6,771.50","6,775.40","6,788.50"
7774,33.58,2014-03-07,392762.84 ,4.44,1024.0,0.0,800.0,3.53,1020,0.0,801,"6,775.40","6,806.60","6,771.00","6,788.50","6,712.70"
7775,62.44,2014-03-10,402994.90 ,9.2,1023.0,0.0,800.0,3.46,1026,0.0,800,"6,788.50","6,800.70","6,706.40","6,712.70","6,689.50"
7776,71.34,2014-03-11,404713.41 ,3.01,1032.0,0.0,803.0,1.89,1034,0.0,803,"6,712.70","6,757.00","6,671.60","6,689.50","6,685.50"
7777,79.45,2014-03-12,405468.47 ,4.41,1033.0,0.0,800.0,0.59,1033,0.0,800,"6,689.50","6,718.30","6,660.60","6,685.50","6,620.90"
7778,86.54,2014-03-13,405246.35 ,7.26,1029.0,0.0,800.0,0.54,1030,0.0,741,"6,685.50","6,685.50","6,598.40","6,620.90","6,553.80"
7779,92.35,2014-03-14,404064.51 ,9.85,1029.0,0.0,800.0,1.29,1029,0.0,741,"6,620.90","6,631.40","6,552.50","6,553.80","6,527.90"
7780,99.98,2014-03-17,395398.63 ,10.11,1023.0,0.0,800.0,3.76,1023,0.0,803,"6,553.80","6,553.80","6,500.40","6,527.90","6,568.40"
7781,98.65,2014-03-18,391185.88 ,5.69,1020.0,0.0,800.0,3.28,1017,0.0,803,"6,527.90","6,592.40","6,527.90","6,568.40","6,605.30"
7782,95.25,2014-03-19,386593.58 ,3.89,1017.0,0.0,800.0,3.35,1022,0.0,800,"6,568.40","6,628.20","6,534.90","6,605.30","6,573.10"
7783,89.8,2014-03-20,381841.78 ,5.43,1021.0,0.0,800.0,3.85,1014,0.0,802,"6,605.30","6,609.50","6,566.90","6,573.10","6,542.40"
7784,82.45,2014-03-21,377173.50 ,2.78,1003.0,0.5,500.0,0.94,1006,0.0,801,"6,573.10","6,573.10","6,492.60","6,542.40","6,557.20"
7785,52.17,2014-03-24,366142.78 ,3.83,1010.0,0.0,802.0,-2.54,1013,0.0,800,"6,542.40","6,572.10","6,537.90","6,557.20","6,520.40"
7786,40.83,2014-03-25,364179.65 ,2.15,1009.0,0.0,800.0,1.8,1005,0.0,803,"6,557.20","6,569.00","6,506.40","6,520.40","6,604.90"
7787,29.81,2014-03-26,363328.06 ,2.92,1012.0,0.0,800.0,-0.54,1018,0.0,701,"6,520.40","6,604.90","6,520.40","6,604.90","6,605.30"
7788,19.75,2014-03-27,363650.35 ,0.24,1014.0,0.0,801.0,-0.66,1011,0.0,800,"6,604.90","6,643.60","6,601.80","6,605.30","6,588.30"
7789,11.27,2014-03-28,365137.70 ,1.53,1010.0,0.0,800.0,2.25,1013,0.0,741,"6,605.30","6,605.30","6,561.40","6,588.30","6,615.60"
7790,0.01,2014-03-31,375440.82 ,11.82,1012.0,0.0,800.0,8.58,1012,0.0,800,"6,588.30","6,631.50","6,585.70","6,615.60","6,598.40"
7791,1.53,2014-04-01,380140.62 ,11.5,1011.0,0.0,800.0,6.77,1010,0.0,701,"6,615.60","6,658.40","6,583.10","6,598.40","6,652.60"
7792,5.39,2014-04-02,385036.57 ,12.06,1007.0,0.0,800.0,7.62,1005,0.0,701,"6,598.40","6,660.30","6,598.40","6,652.60","6,659.00"
7793,11.21,2014-04-03,389852.09 ,9.78,1001.0,0.0,800.0,8.83,998,0.0,721,"6,652.60","6,672.70","6,639.60","6,659.00","6,649.10"
7794,18.53,2014-04-04,394330.11 ,9.83,999.0,0.0,801.0,7.14,1006,0.0,721,"6,659.00","6,680.80","6,638.50","6,649.10","6,695.60"
7795,45.42,2014-04-07,403750.38 ,9.31,1012.0,0.0,803.0,9.12,1010,0.0,802,"6,649.10","6,706.30","6,649.10","6,695.60","6,622.80"
7796,54.9,2014-04-08,405119.79 ,8.69,1004.0,0.0,802.0,-0.08,1015,0.0,801,"6,695.60","6,695.60","6,614.70","6,622.80","6,590.70"
7797,64.17,2014-04-09,405496.91 ,5.11,1022.0,0.0,800.0,2.55,1025,0.0,801,"6,622.80","6,625.20","6,549.80","6,590.70","6,635.60"
7798,72.96,2014-04-10,404874.34 ,8.46,1023.0,0.0,801.0,5.89,1023,0.0,803,"6,590.70","6,654.10","6,590.40","6,635.60","6,642.00"
7799,81,2014-04-11,403278.74 ,9.45,1020.0,0.0,801.0,6.5,1021,0.0,800,"6,635.60","6,688.30","6,620.40","6,642.00","6,561.70"
7800,97.7,2014-04-14,393459.34 ,7.15,1019.0,0.0,800.0,1.99,1022,0.0,800,"6,642.00","6,642.00","6,538.80","6,561.70","6,583.80"
7801,99.77,2014-04-15,388974.18 ,8.15,1025.0,0.0,800.0,3.05,1028,0.0,800,"6,561.70","6,583.80","6,507.10","6,583.80","6,541.60"
7802,99.65,2014-04-16,384213.78 ,3.61,1028.0,0.0,800.0,3.81,1028,0.0,800,"6,583.80","6,594.20","6,534.20","6,541.60","6,584.20"
7803,97.21,2014-04-17,379423.27 ,7.14,1024.0,0.0,800.0,5.53,1020,0.0,800,"6,541.60","6,597.00","6,541.60","6,584.20","6,625.30"
7804,55.22,2014-04-22,363591.81 ,11.0,1005.0,0.25,500.0,9.13,1005,0.1,500,"6,584.20","6,627.30","6,559.40","6,625.30","6,681.80"
7805,43.78,2014-04-23,363345.75 ,9.18,1012.0,0.0,801.0,8.61,1017,0.0,800,"6,625.30","6,706.20","6,625.30","6,681.80","6,674.70"
7806,32.65,2014-04-24,364256.92 ,9.36,1018.0,0.25,500.0,9.43,1020,0.0,803,"6,681.80","6,694.80","6,661.40","6,674.70","6,703.00"
7807,22.42,2014-04-25,366273.24 ,10.62,1017.0,0.0,801.0,6.56,1013,0.0,701,"6,674.70","6,724.60","6,667.70","6,703.00","6,685.70"
7808,2.3,2014-04-28,377502.93 ,8.46,1005.0,0.0,803.0,8.28,1009,0.0,721,"6,703.00","6,704.40","6,657.30","6,685.70","6,700.20"
7809,0.17,2014-04-29,382251.61 ,9.47,1013.0,0.0,800.0,9.35,1012,0.0,721,"6,685.70","6,720.30","6,682.90","6,700.20","6,769.90"
7810,0.45,2014-04-30,387076.92 ,10.87,1012.0,0.0,801.0,8.2,1013,0.0,701,"6,700.20","6,769.90","6,700.10","6,769.90","6,780.00"
7811,2.95,2014-05-01,391721.93 ,9.17,1011.0,0.0,800.0,8.43,1010,0.71,500,"6,769.90","6,794.90","6,748.80","6,780.00","6,808.90"
7812,7.41,2014-05-02,395952.72 ,10.83,1012.0,0.4,520.0,6.69,1021,0.0,803,"6,780.00","6,811.60","6,773.70","6,808.90","6,822.40"
7813,38.15,2014-05-06,405378.15 ,12.21,1008.0,0.0,800.0,9.89,1006,0.17,500,"6,808.90","6,838.20","6,798.60","6,822.40","6,798.60"
7814,47.51,2014-05-07,405379.34 ,8.89,1005.0,0.0,801.0,7.08,1009,0.0,802,"6,822.40","6,828.60","6,785.30","6,798.60","6,796.40"
7815,56.97,2014-05-08,404378.36 ,5.54,1010.0,0.0,803.0,7.94,1011,0.2,501,"6,798.60","6,799.30","6,766.80","6,796.40","6,839.30"
7816,66.28,2014-05-09,402407.30 ,8.73,1007.0,0.0,803.0,4.86,1010,0.0,802,"6,796.40","6,840.40","6,796.40","6,839.30","6,814.60"
7817,90.16,2014-05-12,391597.84 ,5.29,1006.0,0.0,801.0,5.75,1010,0.0,801,"6,839.30","6,839.40","6,805.40","6,814.60","6,851.80"
7818,95.53,2014-05-13,386894.19 ,8.06,1011.0,0.51,500.0,6.73,1016,0.0,801,"6,814.60","6,851.80","6,814.60","6,851.80","6,873.10"
7819,98.93,2014-05-14,382012.72 ,9.27,1024.0,0.25,500.0,6.8,1030,0.0,800,"6,851.80","6,877.40","6,846.00","6,873.10","6,878.50"
7820,99.99,2014-05-15,377221.67 ,12.4,1033.0,0.0,800.0,9.67,1035,0.0,800,"6,873.10","6,880.10","6,854.00","6,878.50","6,840.90"
7821,98.48,2014-05-16,372795.58 ,14.25,1035.0,0.0,800.0,13.04,1034,0.0,800,"6,878.50","6,894.90","6,821.70","6,840.90","6,855.80"
7822,79.06,2014-05-19,364113.49 ,14.95,1008.0,0.0,800.0,17.48,1005,0.0,800,"6,840.90","6,855.90","6,813.50","6,855.80","6,844.60"
7823,68.86,2014-05-20,363316.45 ,18.17,1003.0,0.0,800.0,13.84,1006,0.0,800,"6,855.80","6,862.20","6,804.30","6,844.60","6,802.00"
7824,57.74,2014-05-21,363691.01 ,14.15,1010.0,0.0,801.0,11.47,1010,0.0,800,"6,844.60","6,848.40","6,792.50","6,802.00","6,821.00"
7825,46.33,2014-05-22,365205.99 ,10.6,1004.0,0.0,802.0,11.57,1002,0.0,801,"6,802.00","6,821.00","6,782.80","6,821.00","6,820.60"
7826,35.24,2014-05-23,367763.24 ,11.59,1003.0,0.3,520.0,8.17,1004,0.0,801,"6,821.00","6,846.60","6,810.20","6,820.60","6,815.80"
7827,3.85,2014-05-27,384657.51 ,9.78,1017.0,0.45,500.0,8.69,1014,0.36,500,"6,820.60","6,825.50","6,793.50","6,815.80","6,844.90"
7828,0.85,2014-05-28,389359.37 ,9.52,1013.0,1.52,501.0,8.0,1010,0.25,500,"6,815.80","6,857.10","6,815.40","6,844.90","6,851.20"
7829,0.01,2014-05-29,393768.60 ,13.18,1012.0,0.0,803.0,11.08,1015,0.0,803,"6,844.90","6,855.80","6,833.60","6,851.20","6,871.30"
7830,1.26,2014-05-30,397679.45 ,12.08,1018.0,0.0,801.0,10.82,1022,0.0,803,"6,851.20","6,882.10","6,848.10","6,871.30","6,844.50"
7831,15.59,2014-06-02,404909.77 ,15.52,1019.0,0.0,800.0,12.14,1019,0.51,500,"6,871.30","6,874.30","6,832.00","6,844.50","6,864.10"
